Barcode,Original (List) Price,Sale Price,Stock
199196504239,,,16
199196508183,,,12
199196506592,,,24
199196550854,,,24
199196508657,,,1
199196508671,,,1
199196508633,,,2
199196508688,,,3
199196508664,,,2
199196504796,,,22
199196506899,,,60
199196506936,,,24
199196506950,,,3
199196506578,,,43
199196504789,,,6
199196506585,,,15
199196507247,,,1
199196507230,,,1
199196507278,,,4
199196507254,,,4
199196507032,,,18
199196507049,,,8
199196507056,,,12
199196509838,,,7
199196509845,,,10
199196509852,,,13
199196506189,,,11
199196506752,,,23
199196506769,,,28
199196505984,,,11
199196509951,,,6
199196504352,,,6
199196505878,,,17
199196505885,,,36
199196505922,,,1
199196505915,,,3
199196505908,,,2
199196508220,,,15
199196507193,,,2
199196505670,,,10
199196505335,,,11
199196505069,,,8
199196507087,,,4
199196505342,,,14
199196507704,,,1
199196505472,,,15
199196504680,,,7
199196509739,,,1
199196505328,,,16
199196505359,,,18
199196507544,,,16
199196505366,,,19
199196509654,,,18
199196508497,,,16
199196507568,,,6
199196509777,,,6
199196509760,,,8
199196550823,,,2
199196550816,,,2
199196505380,,,4
199196504314,,,4
199196504277,,,30
199196504864,,,2
199196509890,,,4
199196509883,,,2
199196508060,,,1
199196507018,,,16
199196509531,,,12
199196509524,,,1
199196509500,,,1
199196503683,,,14
199197645436,,,1
199197645429,,,2
199197979913,,,1
199197979920,,,1
199198181223,,,3
199198180691,,,1
199198180721,,,2
199198400294,,,1
199198449170,,,6
199198449033,,,4
199198745012,,,1
199198745029,,,33
199417745281,,,3
199417745298,,,9
199417744567,,,5
199417744468,,,3
199417744475,,,3
199417744505,,,2
199417744499,,,1
199417744529,,,3
199417744482,,,3
199417744536,,,3
199417744512,,,3
199417744543,,,3
199417744550,,,3
199417744932,,,6
199419076116,,,4
199419076109,,,3
199420489684,,,3
199420489752,,,4
199420489745,,,7
199420489738,,,7
199637722697,,,1
199637722123,,,3
199637722086,,,2
199637722208,,,6
199637722192,,,7
199637722222,,,7
199637722185,,,8
199637722239,,,9
199637721928,,,1
199637916751,,,1
5206432206781,,,1
5206432206798,,,1
5206432206828,,,1
5206432206842,,,1
5206432206859,,,2
5206432206873,,,1
5206432206880,,,1
5206432207115,,,1
5206432207122,,,1
5206432207146,,,1
5206432207153,,,2
5206432207177,,,1
5206432207689,,,1
5206432207702,,,3
5206432207719,,,2
5206432207740,,,2
5206432207764,,,1
5206432207771,,,1
5206432207979,,,1
5206432208006,,,2
5206432208037,,,2
5206432208068,,,1
5206432208471,,,2
5206432208501,,,1
5206432208624,,,1
5206432208631,,,2
5206432208655,,,1
5206432208686,,,1
5206432208808,,,1
5206432210610,,,2
5206432210641,,,2
5206432210672,,,1
5206432210870,,,1
5206432210900,,,2
5206432210931,,,1
886955647947,,,1
888753175394,,,1
888753195736,,,1
888753195811,,,1
1013536739,,,89
1013716568,,,1
198061962945,,,1
198581291259,,,1
198581280376,,,1
5206432211389,,,2
5206432211419,,,2
5206432211440,,,1
5206432212133,,,2
5206432212164,,,2
5206432212195,,,4
5206432212225,,,2
5206432214557,,,1
5206432214571,,,1
5206432214588,,,1
5206432214601,,,2
5206432214618,,,2
5206432214632,,,1
4060981723141,,,3
888714520089,,,10
888714520058,,,7
888716762081,,,1
888716762067,,,1
889354864229,,,1
889354835434,,,1
889354835427,,,2
889354831535,,,2
889677108901,,,1
889676916514,,,1
889676916545,,,2
190290667028,,,1
190843368587,,,122
884991487145,,,18
191324163356,,,1
191324163073,,,1
191324163240,,,1
191324161895,,,1
191324161871,,,1
191324162380,,,1
191324163158,,,1
191324162960,,,1
191324162946,,,1
191715587327,,,1
191324162854,,,1
191324163202,,,1
191324163189,,,1
192524493687,,,1
192524494370,,,62
8713537320030,,,3
8713537645676,,,2
2200001294158,,,1
190107370615,,,1
190107371209,,,1
190107371230,,,2
4055338576228,,,1
4055338460619,,,2
4055338299899,,,1
4055338509738,,,2
4055339050758,,,2
4055339050765,,,2
4055339050680,,,1
4055338674788,,,2
4055338679011,,,1
4055338679035,,,1
4055339050796,,,1
4055339050871,,,1
887767826780,,,1
887767848270,,,1
4055014114942,,,2
4055014114911,,,2
4055014114928,,,1
4055339099344,,,1
4055339099368,,,1
4055339099290,,,1
4055338780397,,,1
4055011443885,,,1
4054072913931,,,1
4054072914013,,,1
196096039236,,,5
196096039243,,,3
196096039199,,,3
196096039205,,,3
196096039212,,,2
196096039397,,,5
196096039403,,,3
196096039366,,,1
196096039557,,,5
196096039564,,,3
196096039496,,,4
196096039502,,,3
196096039519,,,2
194493825520,,,1
194493825537,,,1
194493825544,,,1
194494243224,,,2
194494243231,,,1
194497686721,,,1
194497686745,,,1
196096045336,,,34
196096045343,,,42
196096045350,,,59
196096045367,,,57
196096045411,,,7
196096045428,,,15
196096045435,,,13
196096045442,,,9
196096045596,,,5
196096052891,,,3
196096053089,,,3
196096053096,,,2
5054576316282,,,1
5054576316299,,,1
4050266207329,,,2
4050266207336,,,1
5054576961970,,,1
5057101284285,,,1
5057101284292,,,1
5057101284315,,,1
5057101284599,,,1
5057101284940,,,1
5057101285305,,,1
5057101285312,,,1
5057101285336,,,1
5057101286500,,,1
5057101491898,,,1
5057101491904,,,1
5057101491928,,,2
5057842063705,,,1
5057101491980,,,1
5057101492024,,,1
5057842064924,,,1
5057842268308,,,2
4050948319845,,,1
4050948319852,,,1
5054576370550,,,1
5057842022375,,,2
5057842022382,,,1
5057842022436,,,3
5057842022443,,,2
5054576131830,,,1
5054576100812,,,1
5057842302750,,,1
5057842035450,,,12
5054576219408,,,1
5054576219422,,,1
5054576219439,,,1
5054576101444,,,1
5057842070956,,,1
5057842042618,,,1
5057842042625,,,2
5057101332696,,,1
5057101335437,,,1
5057101338469,,,2
5057842046531,,,1
5057101211359,,,1
196096046296,,,8
196096046302,,,19
196096046319,,,19
196096046326,,,4
196096046371,,,3
196096046456,,,4
196096046463,,,2
196096046487,,,3
196096046531,,,5
196096046548,,,2
196096046562,,,3
196096046616,,,3
196096046623,,,5
196096046692,,,3
196096046708,,,6
196096046784,,,1
196096046791,,,1
196096047095,,,10
196096047170,,,29
196096047187,,,43
196096047194,,,59
196096047200,,,35
196096047330,,,5
196096047347,,,2
196096047361,,,1
196096047668,,,2
196096047811,,,2
196096047828,,,2
196096047835,,,5
196096047842,,,5
196096047897,,,7
196096047903,,,8
196096047910,,,12
196096047927,,,14
196096047972,,,11
196096047989,,,17
196096047996,,,13
196096048009,,,8
196096048054,,,4
196096048061,,,14
196096048078,,,9
196096048085,,,15
196096048214,,,2
196096048245,,,1
196096048290,,,34
196096048306,,,28
196096048313,,,60
196096048320,,,50
196096106600,,,2
196096106624,,,2
196096106525,,,34
196096106532,,,42
196096106549,,,62
196096106556,,,55
196096048719,,,1
196096048771,,,4
196096048788,,,1
196096048795,,,5
196096048801,,,2
196096048856,,,4
196096048863,,,5
196096048931,,,5
196096048948,,,5
190107306386,,,2
190107306393,,,1
190107306836,,,1
5057907289644,,,1
5057907289651,,,1
5054576371922,,,1
5063068280123,,,1
5063068280130,,,3
5063068280147,,,2
5063068280154,,,1
5063068280161,,,1
5063068280192,,,3
5063068280208,,,2
5063068280215,,,1
5063068280222,,,1
5063068297763,,,1
5063068297770,,,2
5063068297787,,,2
5063068297794,,,1
5063068297800,,,1
5063068517687,,,1
5063068517694,,,2
5063068517700,,,2
5063068517717,,,1
5063068517908,,,1
5063068517915,,,2
5063068517922,,,2
5063068517939,,,1
5063068518127,,,1
5063068518134,,,2
5063068518141,,,2
5063068518165,,,1
5063068486075,,,1
5063068486082,,,1
5063068764692,,,1
5063068764708,,,2
5063068764715,,,2
5063068764739,,,1
5063068764746,,,1
5063068538781,,,2
5063068538798,,,2
5063068714345,,,1
5063068714352,,,2
5063068714369,,,2
5063068714376,,,1
5063068714383,,,1
5063634082052,,,1
5063634082069,,,3
5063634082076,,,2
5063634082083,,,1
5063634082090,,,1
5063634082380,,,1
5063634082397,,,3
5063634082403,,,2
5063634082410,,,1
5063634082427,,,1
5063634083158,,,1
5063634083165,,,3
5063634083172,,,2
5063634083189,,,1
5063634083196,,,1
5057842088944,,,1
5063634102071,,,1
5063634102088,,,2
5063634102095,,,1
5063634102101,,,1
5063634102118,,,1
5057101448922,,,1
5057101360293,,,1
5057101369227,,,1
5059726876753,,,1
5059726876760,,,1
5059726809485,,,1
5059726809492,,,2
4054075449390,,,1
4054075495489,,,1
4054075495625,,,1
4054075495649,,,1
5059726950279,,,1
5059726950286,,,3
5063068926687,,,1
5063068926694,,,3
4054709023309,,,2
4054709509506,,,2
5057101021859,,,2
5057842924907,,,1
5057847502544,,,3
5057847504531,,,2
5057847504838,,,1
5063068025847,,,2
5063068025854,,,2
5059726613464,,,1
5059726613471,,,1
5059726613488,,,1
5059726473334,,,1
5059726473341,,,2
5059726473358,,,2
5059726473365,,,1
5059726473877,,,1
5059726473884,,,2
5059726473891,,,1
5059726473907,,,1
5063068593155,,,1
5063068593162,,,2
5063068593186,,,1
5063068593193,,,1
5057101547311,,,1
5057842877340,,,1
5059726818234,,,2
5059726818326,,,1
5063068213404,,,1
5063068213411,,,1
5063068213428,,,1
5063068213435,,,1
5063068213442,,,1
5063068594602,,,1
5063068594619,,,2
5063068594626,,,2
5063068594633,,,1
5063068594824,,,1
5063068594831,,,2
5063068594848,,,2
5063068594855,,,1
190107373937,,,1
195907844694,,,1
5057101627525,,,1
5057842095386,,,1
5057842097809,,,2
5057842097823,,,2
5057842098349,,,1
5057842098356,,,1
5057842098363,,,1
5057842098370,,,1
5057842098639,,,1
5057842100257,,,2
5057842101308,,,1
5057842101339,,,1
5057842103470,,,2
5057842103494,,,1
5057842106211,,,1
5057101782293,,,1
5057101782309,,,1
5057842894415,,,1
5057842895122,,,1
5057842895221,,,1
5057842895269,,,1
5059046404100,,,1
5057101024614,,,1
5057842333303,,,1
5057847271662,,,1
5063068157449,,,1
5063068197636,,,2
5063068157708,,,1
5063068157722,,,2
5063068157739,,,2
5063068157746,,,1
5063068343231,,,1
5063068435929,,,2
5063068343262,,,1
5063068754075,,,2
5063068754082,,,2
5063068754099,,,1
5063068754327,,,1
5063068754341,,,2
5063068754358,,,2
5063068754365,,,1
5063068754709,,,1
5063068817084,,,2
5063068754716,,,2
5063068754723,,,1
5057842361818,,,1
5057842361825,,,1
5057842362082,,,2
5057842362099,,,2
5057842362105,,,1
5063068033736,,,1
5063068033743,,,2
5063068033750,,,2
5063068033767,,,1
5063068033934,,,1
5063068033941,,,2
5063068033958,,,2
5063068033965,,,1
5063068600563,,,1
5063068600587,,,2
5063068600600,,,2
5063068600617,,,1
5063068495725,,,1
5063068495749,,,2
5063068495763,,,2
5063068495770,,,1
5063068600761,,,1
5063068600785,,,2
5063068600808,,,2
5063068601508,,,1
5063068601522,,,2
5063068601546,,,2
5063068601553,,,1
5063068550103,,,1
5063068550110,,,2
5063068550127,,,2
5063068550134,,,1
5063068550141,,,1
5063068602031,,,1
5063068602048,,,2
5063068602055,,,2
5063068602062,,,1
5063068602079,,,1
5063068602253,,,1
5063068602260,,,2
5063068602277,,,2
5063068602284,,,1
5063068602291,,,1
5057842814000,,,2
5059046232802,,,1
22859473125,,,1
886952781811,,,1
886952781880,,,1
5057842546062,,,2
886952782061,,,1
886952782382,,,1
886952782566,,,1
5054576867111,,,1
5059046413904,,,1
5059726110611,,,1
5059726110635,,,1
5059726110642,,,1
195481106850,,,1
5057842585320,,,1
5059046131266,,,11
5059046491360,,,1
5059046615667,,,1
1013369627,,,1
195503244515,,,2
196096049815,,,15
196096049822,,,19
196096049839,,,33
196096049846,,,22
196096049891,,,3
196096049907,,,14
196096049914,,,9
196096049921,,,2
196096050057,,,4
196096050064,,,3
196096050088,,,3
196096050866,,,6
196096050880,,,6
196096050934,,,22
196096050941,,,21
196096050965,,,21
196096051047,,,6
196096051092,,,6
196096051108,,,1
884506654529,,,1
884506654536,,,1
884506659265,,,1
884506659357,,,1
884506659371,,,1
884506659388,,,1
884506659395,,,1
4055338288473,,,1
4055338288510,,,2
4055338288558,,,1
4055338288466,,,1
4055338288480,,,1
4055338288527,,,1
4055338288565,,,1
4055338288497,,,1
889675165494,,,1
2200000069962,,,3
2200000070937,,,13
2200000078742,,,1
2200000074324,,,1
2200000075970,,,1
5415187015818,,,1
2200000078001,,,1
2200000074614,,,1
2200000077622,,,1
2200000070111,,,3
2200000075840,,,1
2200000078896,,,1
2200000066411,,,5
2200000074935,,,1
2200000074928,,,1
2200000066725,,,1
2200000077639,,,1
2200000068248,,,1
2200000071026,,,1
2200000074294,,,1
2200000076076,,,1
2200000074676,,,1
2200000074379,,,1
2200000075116,,,1
2200000076922,,,1
2200000066558,,,1
2200000078902,,,1
2200000075550,,,1
2200000075758,,,1
2200000076106,,,1
2200000075932,,,1
2200000075956,,,1
2200000072610,,,1
2200000068071,,,2
2200000079473,,,1
2200000067555,,,1
2200000067562,,,1
2200000067609,,,1
2200000069115,,,1
2200000078148,,,1
2200000068606,,,1
2200000065483,,,1
2200000072535,,,1
2200000065469,,,1
2200000072894,,,1
2200000067357,,,1
2200000066848,,,2
2200000070869,,,2
2200000070968,,,1
2200000067012,,,1
2200000078070,,,1
2200001276390,,,1
2200001276437,,,1
190107313742,,,2
196432647934,,,1
196432647941,,,2
196432647965,,,2
196432647972,,,1
196432647989,,,1
5400516493863,,,1
5400516458701,,,1
5400516457063,,,1
5400516458145,,,1
700054006804,,,1
700054007184,,,1
700054016582,,,1
700054053860,,,1
700054082921,,,1
700054084406,,,1
700051048623,,,1
700051048715,,,1
700051095887,,,1
700051340697,,,1
700051340680,,,2
700051341014,,,4
700051583537,,,1
700051572098,,,1
700051583179,,,1
700051583452,,,1
700051583445,,,1
700051585050,,,1
700051585340,,,1
700051585333,,,1
700053109865,,,1
700054175715,,,3
617931439528,,,1
700054513395,,,1
700054514163,,,2
706420425583,,,1
706420453210,,,1
885929278668,,,1
766182737317,,,2
766182737898,,,2
5415254630012,,,1
808390479891,,,1
5415254637059,,,1
5415254650737,,,1
5415280788077,,,1
5415254637493,,,1
5415254650935,,,1
885929448719,,,1
884805971815,,,1
884805971754,,,1
884805983306,,,3
884805983252,,,3
884805983245,,,4
885928352338,,,1
706421461634,,,1
706420734296,,,1
700053629004,,,1
53329991054,,,1
715752534115,,,1
888366193396,,,1
5400516443622,,,1
5400516445428,,,1
5400516487862,,,1
5400516480825,,,1
5400516482300,,,1
2200000072993,,,4
700053463820,,,1
887867105778,,,1
2200000068804,,,47
881862100325,,,2
881862100400,,,1
700054728959,,,3
700053819467,,,1
2200000077530,,,45
700053403376,,,1
617931427624,,,1
53329953250,,,2
53329953267,,,2
887040859757,,,1
887040859771,,,1
2200001291423,,,11
885929133004,,,1
887040077588,,,1
700054432375,,,1
2200001287723,,,5
53329371214,,,1
53329821658,,,1
53329821924,,,1
2200000068262,,,9
53329373638,,,1
888366021248,,,1
887040860265,,,1
827399204532,,,1
757969233641,,,1
2200001268135,,,1
885929731149,,,1
885929731163,,,1
700053419346,,,1
700053419353,,,1
885928135405,,,1
27906323217,,,2
27906407979,,,1
27906407986,,,2
27906407993,,,2
887040212286,,,1
5415254618973,,,1
700053388888,,,2
700053388918,,,1
27906335579,,,1
27906335586,,,1
700053389878,,,1
887040284832,,,1
887040218714,,,2
887040218929,,,1
700053390355,,,1
700053390362,,,1
700053390379,,,2
700053390386,,,2
700053390393,,,1
700053390409,,,1
27906336040,,,1
27906336064,,,1
887040296644,,,1
887040296675,,,1
887040296743,,,1
27906336286,,,1
27906336293,,,1
27906336309,,,1
27906358899,,,1
27906362421,,,1
27906375070,,,1
27906377180,,,1
27906377517,,,1
27906386038,,,2
27906386045,,,1
27906381033,,,1
27906380937,,,1
27906383983,,,1
27906383990,,,1
27906384416,,,1
27906384553,,,1
27906384577,,,2
27906384591,,,1
27906384973,,,1
27906384980,,,2
27906384997,,,1
27906385000,,,1
27906385017,,,1
27906385901,,,1
27906396457,,,2
27906396471,,,1
27906396464,,,1
27906396488,,,1
27906386281,,,1
27906386304,,,1
27906387219,,,1
27906387233,,,2
27906387240,,,2
27906387257,,,1
27906387264,,,1
27906550095,,,1
196244918390,,,1
196244918918,,,2
196244919243,,,2
196244918871,,,1
196244918673,,,1
196244919168,,,2
196244873750,,,3
196244873453,,,3
700053938472,,,1
700053938410,,,1
700053938427,,,1
700053940680,,,1
700053969834,,,1
700053973077,,,1
700053999558,,,1
700053999565,,,1
700054007870,,,1
700054067911,,,2
706420089822,,,1
700054074384,,,1
196571456947,,,1
32546197920,,,1
32546201276,,,1
32546204505,,,1
32546204536,,,1
32546204529,,,1
196570582364,,,1
196570582371,,,1
196570582388,,,1
196570582395,,,3
196570582401,,,3
196570582418,,,3
196570582425,,,1
196570582432,,,1
700053096684,,,1
700053566798,,,1
700053224445,,,1
700053224933,,,1
700053575479,,,1
700053578456,,,1
617931288096,,,1
617931290167,,,1
617931290174,,,1
190285044780,,,1
617932179201,,,1
191167572896,,,6
191167573466,,,2
191167572988,,,2
191167573107,,,2
191167573046,,,10
191167573411,,,5
191167573435,,,1
191167573206,,,9
191167573169,,,2
191167573367,,,1
192825870002,,,1
192825870026,,,1
617931950962,,,1
617931953833,,,1
195440373965,,,1
888655341842,,,1
888655342009,,,2
884805944765,,,2
884805945380,,,1
700053786844,,,2
193391112909,,,66
884805985904,,,1
884805954597,,,1
766182735016,,,5
766182735726,,,1
5415254632450,,,1
884805325342,,,1
885929497250,,,1
885929653656,,,1
885929654448,,,1
885929451467,,,2
885929451788,,,1
884805984044,,,3
884805984242,,,1
884805984181,,,2
884805978371,,,2
884805979453,,,2
884805979491,,,5
415182831364,,,1
415182831425,,,2
706421472814,,,1
196571458026,,,4
196571457838,,,6
196571457661,,,7
196571457623,,,6
196571457487,,,1
196571452970,,,1
196571452666,,,1
196571452604,,,3
196571452420,,,2
706421529693,,,1
766182498263,,,1
196571471742,,,1
706420118959,,,3
706420118843,,,1
191476711610,,,1
196571442445,,,3
196571442407,,,6
196571442261,,,2
196571422706,,,1
196571423611,,,3
190284490519,,,2
190284490915,,,1
190284503325,,,1
190285011072,,,1
190285012130,,,1
196570480080,,,2
196570480523,,,2
196570482343,,,1
196570482336,,,3
196570482596,,,1
5415280807815,,,1
884805314841,,,1
881862826843,,,1
881862798072,,,1
5415280800076,,,1
888655822884,,,1
196244761873,,,1
196244762603,,,1
196571327667,,,1
196571327681,,,1
196571269943,,,2
196571270314,,,1
196571271991,,,1
196571272318,,,2
196571273131,,,1
196571273476,,,2
196571273674,,,3
196571184864,,,1
196571185113,,,3
196571185427,,,3
196571185625,,,1
196571186516,,,1
197063320425,,,2
197063320616,,,3
197063320708,,,4
197063320784,,,6
197063321088,,,5
197063321187,,,5
197063321378,,,3
197063321460,,,2
197063320920,,,1
196571277344,,,1
196571276439,,,1
196571280597,,,1
197063387442,,,1
197063387466,,,2
197063387497,,,1
197063387848,,,1
197063387978,,,1
196571177118,,,1
196571177170,,,1
196571177668,,,1
196571177699,,,1
196571177750,,,1
196571283789,,,1
196571284045,,,1
196573418530,,,3
196573418578,,,2
196573418820,,,1
196573418868,,,3
196573418882,,,5
196573419100,,,3
196573419148,,,3
196572826718,,,1
196572826992,,,4
196572827524,,,2
196572827869,,,5
196572828026,,,2
196572828088,,,3
196571284311,,,1
196571284373,,,1
196571283956,,,1
196571284168,,,2
196571284403,,,1
196571284472,,,1
197063322658,,,1
197643457305,,,1
197643457503,,,2
197643457718,,,1
196571472312,,,1
196571472145,,,1
196571471780,,,1
196244937032,,,1
196244937247,,,1
196573554849,,,16
196573555044,,,1
196573555082,,,7
415182840137,,,1
53329991030,,,1
53329991054,,,1
32546268057,,,1
192825004292,,,2
192825003943,,,1
196571458842,,,1
196571458613,,,2
196571458484,,,3
196571458408,,,4
196571458255,,,2
196571458552,,,3
196571482670,,,1
196571482625,,,1
196571482533,,,2
196571680397,,,1
196571679971,,,1
196573517974,,,3
196573517776,,,2
196573518407,,,3
415182831760,,,1
415183300418,,,1
196572693068,,,1
196572694188,,,1
196571189524,,,1
196574876155,,,1
196574876339,,,1
196574876544,,,1
196574877039,,,1
196574877244,,,1
197063247852,,,2
197063247975,,,2
197063248019,,,1
197063248057,,,1
197063248095,,,2
197063248132,,,1
197063248170,,,1
197063248231,,,1
197063247722,,,1
197063248309,,,1
197063328599,,,2
197063328834,,,4
197063328872,,,3
197063329015,,,1
197063329053,,,2
197063329091,,,3
197063329244,,,3
197063329282,,,3
197063329428,,,2
197063329442,,,2
197063329466,,,2
196571201196,,,1
196571201424,,,1
196571201455,,,1
196571201653,,,1
196571202261,,,1
196571433931,,,1
196571434075,,,1
196571449543,,,4
196571449581,,,3
196571643224,,,1
197063444244,,,4
197063444428,,,3
197063444473,,,2
196571616518,,,1
415183301897,,,1
196573526136,,,9
196571643873,,,1
196573533097,,,1
196573533523,,,1
196573533554,,,2
196573899919,,,1
196573900172,,,1
196571451669,,,1
196571451676,,,2
196574919296,,,1
196574919227,,,3
196574919500,,,1
196574919463,,,2
196574919401,,,5
196574919258,,,4
196574919517,,,2
196574919739,,,2
196571673818,,,5
196571673887,,,1
196571674068,,,3
196571673825,,,3
196571673665,,,4
197065705978,,,1
196573746213,,,9
196573746619,,,1
196573746657,,,8
196573746664,,,2
196573547018,,,1
196573547100,,,2
197063249733,,,3
197063249917,,,4
197063250180,,,1
197063250272,,,4
197063250463,,,1
197063250647,,,2
197063250814,,,1
197063250869,,,2
196571206535,,,1
197063251774,,,1
197063251903,,,2
197063251934,,,4
197063251965,,,1
197063251996,,,4
197063252139,,,3
197063252184,,,4
197063252238,,,2
197063252283,,,2
197063252443,,,1
196573340640,,,3
196573340671,,,1
196571338779,,,2
196571338786,,,2
196571339004,,,2
196571339028,,,1
196571339035,,,1
196571339073,,,1
196571339097,,,1
196571339110,,,2
196571339134,,,2
196571339158,,,2
196571339172,,,2
196571339196,,,2
196571339219,,,2
196571339233,,,1
196573343313,,,2
197063252573,,,1
197063252825,,,2
197063253143,,,4
197063253228,,,2
197063253433,,,1
197063253549,,,2
197063253747,,,4
197063253938,,,1
196573343887,,,3
196573343962,,,1
196573344136,,,4
196573344198,,,1
196573344259,,,2
196575253672,,,1
196573344020,,,6
196573344051,,,11
196573344303,,,16
196573344365,,,6
196573344525,,,4
196573344587,,,1
196573344853,,,9
196573344921,,,2
196573345102,,,3
196573345218,,,4
196573345492,,,6
196573345584,,,9
196573345782,,,10
196573345881,,,7
196573346086,,,10
196573346178,,,3
196573346260,,,1
196573346451,,,1
197063768890,,,1
197063255697,,,1
196574857796,,,2
196574857802,,,1
196574857819,,,2
196574857826,,,2
196574857833,,,4
196574857840,,,4
196574857857,,,2
196574857864,,,1
196574857871,,,1
196575273472,,,1
196573344327,,,5
196573344501,,,8
196573344563,,,13
196573344822,,,13
196573344891,,,11
196573344976,,,11
196573345171,,,7
196573345287,,,13
196573345461,,,8
196573345553,,,9
196573345737,,,7
196573345850,,,11
196573346048,,,9
196573346130,,,4
196573346246,,,2
196573346444,,,1
196573346642,,,1
196575195996,,,1
196574733762,,,2
196573351127,,,2
196573351257,,,1
197065623821,,,1
197065623944,,,1
197065624187,,,2
197065626280,,,1
196573356795,,,3
196573356993,,,1
196573357136,,,1
196573357464,,,2
196573357716,,,2
196573359963,,,3
196573360198,,,4
196573360372,,,3
196573360587,,,4
196573360624,,,4
196573360006,,,2
196573360211,,,3
196573360266,,,5
196573360402,,,2
196573360433,,,2
196573360464,,,6
196573360495,,,1
196573360730,,,1
196570767495,,,1
196570767679,,,2
196573747043,,,2
196573747005,,,1
196573747067,,,1
197803399193,,,3
197803398974,,,1
197803399391,,,1
196575013443,,,1
196574952934,,,2
196574952910,,,2
196574952903,,,3
196574952798,,,3
196574952927,,,1
196574903745,,,2
196573522800,,,1
196573523050,,,1
196574941846,,,1
196572936509,,,1
196572935977,,,6
196572935946,,,5
196572935595,,,5
196572936240,,,4
196572938329,,,2
196572938268,,,1
196572938244,,,2
196572938299,,,2
196573432758,,,1
197063418948,,,3
197063419020,,,3
197063419075,,,2
197063419242,,,2
196575229660,,,3
196575229714,,,1
197063419310,,,4
197063419372,,,4
197063419563,,,6
197063419655,,,5
197063419839,,,4
197063419938,,,6
197063419990,,,7
197063420194,,,4
197063420286,,,3
197063420460,,,1
197063420545,,,1
197063420620,,,2
196572832375,,,10
196572832382,,,7
196572832603,,,2
196573434790,,,1
197063746454,,,1
197063746171,,,1
197063746362,,,1
197063263692,,,1
197063263821,,,1
197063264095,,,4
197063264378,,,1
197063264521,,,3
197063264651,,,3
197063264781,,,4
197063266778,,,1
197063266891,,,2
197063267065,,,2
197063267157,,,1
197063267331,,,2
197063267416,,,2
197643150404,,,1
197643150640,,,2
197643150862,,,1
197643150978,,,3
197643151180,,,1
197643151593,,,1
197063269830,,,2
197063269991,,,2
197063270058,,,1
197063270218,,,1
197063270270,,,2
197063270348,,,2
197063270416,,,3
197643150350,,,1
197643150473,,,2
197643150893,,,2
197643151104,,,1
198266388830,,,1
198266389011,,,1
198266389097,,,2
198266389271,,,3
198266389547,,,3
198266389745,,,3
198266389936,,,1
198266389981,,,1
197063272113,,,1
197063272304,,,3
197063272397,,,4
197063272588,,,4
197063272649,,,2
197063272694,,,3
197063272847,,,3
197063272892,,,4
197063273035,,,1
197063273073,,,2
197063273226,,,1
197063273264,,,2
197063273547,,,1
197063273592,,,1
197063273912,,,1
197063274292,,,1
197063274360,,,1
197063274537,,,1
197063273615,,,1
197063273677,,,2
197063273899,,,1
197063273950,,,2
197063274223,,,1
197063274278,,,1
197063274346,,,1
197063274513,,,1
197065528829,,,1
197065529116,,,4
197065529307,,,2
197065529390,,,2
197065529581,,,1
197063273820,,,4
197063273882,,,4
197063273943,,,4
197063273974,,,3
197063274049,,,4
197063274216,,,3
197063274285,,,3
197063274353,,,2
197063274520,,,2
197063274575,,,2
197063274704,,,2
196573370098,,,2
196573370159,,,2
196573370395,,,1
196573370548,,,2
190287471263,,,1
192828764636,,,31
680975861587,,,8
192828764681,,,41
196573553071,,,2
196573553125,,,2
196573553149,,,1
196573491274,,,1
197063329893,,,2
196575170405,,,1
196575170580,,,1
196575170740,,,1
196575170825,,,1
196575171075,,,1
196575171136,,,1
197063329923,,,3
197063329961,,,3
197063330141,,,2
197063330172,,,2
197063330387,,,2
197063330752,,,1
415183291655,,,1
196575170573,,,1
658100040022,,,2
658100040039,,,1
415183385668,,,1
415183395353,,,1
197063275534,,,1
197063276265,,,1
197063278412,,,3
197063279310,,,3
197063279440,,,2
197065635152,,,1
197065635244,,,1
197065635381,,,1
197065635473,,,1
197065635633,,,1
197065635718,,,1
196575169799,,,2
196575171648,,,7
196575171655,,,7
196575171808,,,2
196575171822,,,2
197065534899,,,1
197065535056,,,1
197065535315,,,3
197065535698,,,2
197065535889,,,1
197065534295,,,1
197065534868,,,1
197065535032,,,1
197065535360,,,4
197065535650,,,1
197065535834,,,3
197065536015,,,2
196575171686,,,3
196575171709,,,1
196575171730,,,4
196575171754,,,7
196575171778,,,4
196575171792,,,9
196575171815,,,9
196575171839,,,11
196575171853,,,11
196575171877,,,7
196575171891,,,2
197063285045,,,1
197063289418,,,1
197063289449,,,1
197063288688,,,1
197063288947,,,1
197063289746,,,1
197065535803,,,1
197065536008,,,1
197065536756,,,1
197065536848,,,1
197065537180,,,1
197065537425,,,1
197065537562,,,1
197063290315,,,1
197063290582,,,1
196575345322,,,1
197063334521,,,1
197063334705,,,1
197063334798,,,2
197063334989,,,2
197063335085,,,1
197063335177,,,2
197063335351,,,1
197063335436,,,1
197643235194,,,1
197643235637,,,1
197643235903,,,2
197643236146,,,2
197643236436,,,2
197643236955,,,2
197643237198,,,2
197643237235,,,1
197643237297,,,1
196575345704,,,2
196575345926,,,2
196575346145,,,2
196575346350,,,4
196575346442,,,2
